tweet_id,conversation_id,customer_message,spotify_reply
61163,,@3493 any chance for more songs from bolbbalgan4/red cheek puberty/ 볼빨간 사춘기? would love their full album red planet,"@130004 Hey David! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /CP"
61165,,@spotifycares please help! I just realized I’ve been getting double charged for my account since March!,@130005 Hi there. Can you DM us your account's email address? We'll take a look backstage /LM https://t.co/ldFdZRiNAt
61167,,@SpotifyCares In the middle of down with the sickness.,@130006 Thanks! Does it happen when you use the web player in an incognito or a private browsing window? /SY
61172,,"@SpotifyCares So no, I haven't logged into the web player with incognito or private browsing",@130006 Gotcha. Try giving it another go using an incognito window of your browser to avoid any cache-related issues. Let us know how it goes /SY
61175,,@SpotifyCares Will do,"@130006 Sweet, we'll be right here when you get back 🙂 /SY"
61170,,@115888 please dont play ads with sound at the bottom of your web player while I'm trying to listen to down with the sickness.,@130006 Hey John! Do ads play while you're streaming on the web player? Let us know - we'll look into this /SY
61178,,"@SpotifyCares The US,, I'm sure they aren't available, they're pretty rare, to even buy","@130007 Thanks! We’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa. For anything else, let us know /GU"
61181,,@SpotifyCares Hah Okk thank u,"@130007 You're welcome! If you ever need help with anything else, just give us a... https://t.co/AUc7DGJpgF 😉 /GU"
61179,,"Alright, @115888 time to add No Phun Intended, and Regional at Best to @130008 albums 👍🏼 alright, cool",@130007 Hey there! Could you let know what country your Spotify account is set to? We'll check it's availability /GU
61514,,@SpotifyCares Thanks tell them my life depends on this show 🆘,@130089 You're welcome. Give us a shout if you need anything else. We're... https://t.co/fgy8YvXib9 /SJ
61516,,@115888 @SpotifyCares I’ve been listening to @3400 for four years loop masterpiece “9” every morning why haven’t I got presale code?,@130089 Hey! We're afraid we're not sending out codes for Cashmere Cat's concert/tour. We'll pass your feedback on to the relevant folks /SJ
62345,,"@SpotifyCares Sure! This is the song link, and I’m in the US. https://t.co/uGIDKCKlH1 Glad I could help",@130286 We can confirm that the track is longer available. Logging out and back in should refresh the app. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /YM
62346,,Hey @115888 why does this track play I Will Survive instead of Come And Get Your Love https://t.co/QZKy5MQucT,"@130286 Hey! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link. Also, what country is your account set to? We'll check it out /YM"
62349,,"@SpotifyCares  Wow, you know what would be helpful?  Totally taking away mouse scroll in the Windows client panes.  Your devs are fucking idiots who keep ruining the desktop application.","@130287 We hear you loud and clear, Mark! We can’t make any promises but we’ll pass your feedback onto the right folks /RH"
62425,,The only reason I have not purchased @115888 premium is because of recurring billing. Is there any way around this?,"@130301 Hey there! Could you head over at https://t.co/6U9K2VcuJI and see if that helps? For anything else, let us know /GU"
62427,,@SpotifyCares Tried reaching out to them in many different ways with no response :/,@130302 Our friends in Artist Support are the right folks to help with this. You can get in touch with them at https://t.co/p1wbtdELHu /AP https://t.co/ldFdZRiNAt
62428,,"It's pretty impossible to get merch on @115888, which is a bummer, because that's most of our exposure and we barely get paid","@130302 Hi there! Currently, merch is sourced from Merchbar. There’s more info on how to add yours here: https://t.co/hsBJNc0jog /DV"
62431,,@SpotifyCares sent a DM! Was wondering if I could get some help :),"@130303 Hi, we've just replied to your DMs. Check your messages 🙂 /SY"
64335,,@SpotifyCares Thanks guys:),@130762 You're welcome! Have a wonderful day 💚 /RE
64336,,@SpotifyCares Hopefully:(,"@130762 We can't wait to be there! If you have any other questions, just let us know and we'll come running 🏃 /RE"
64339,,@115888 BRING SPOTIFY TO SAUDI ARABIA PULLEEAAHHSSEEE 😪😪😪💔💔💔💔🇸🇦,"@130762 Hi! We don't have any news about this at the moment, but we'd love to be there in the future. Hopefully we'll launch in Saudi Arabia soon /RE"
64341,,@SpotifyCares I was charged for a free month and had to make a twitter account just to contact something other then an FAQ...,"@130763 Hey there! We have email support at https://t.co/ZgU70TbP8M, but we're happy to help and figure things out here on Twitter. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt"
64343,,"Song download limits? C'mon.

We're living in 2017 while @115888 is still in 1967. Get with the times. https://t.co/1m2yHWLZ8H","@130764 Hey Alex! We hear you 🎧 Thanks for taking the time to reach out – your feedback will be passed on to the right folks. For anything else, feel free to send a tweet our way /LS"
64345,,@SpotifyCares hey ! Since 1 hour i can't connect myself anymore with Facebook. https://t.co/afbvhnyfT8,"@130765 Hey Julien, help's here. Can you send us a DM with your account's email address or username? We'll take a look under the hood /AY https://t.co/ldFdZRiNAt"
64347,,@SpotifyCares Just did !,@130766 We've just replied to your DM. Let's carry on chatting there /KM
64348,,@SpotifyCares can you fix my account please it's not letting me log in through Facebook,"@130766 Hey, we're here to help! Can you DM us your account's email address? We'll take a look backstage /KM https://t.co/ldFdZRiNAt"
64351,,"@SpotifyCares  Hi, I pay for preiumn, but can't access it, it tells me I am on Free, have tried sorting problem with web site but no luck, problem started when I git a new phone in August. Any ideas before I cancel my account. Thank you",@130767 Hey Simon! That doesn't sound right. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt
64353,,@130769 @SpotifyCares @3493 I'm tryin sis I still haven't got a email back from them after submitting a request again tho https://t.co/P6Abf62QjZ,@130768 Hey! We've just sent a DM your way. Let's carry on chatting there /PK
64356,,"I've tried emailing and I've received no response from your team, please help me confirm student eligibility to receive the discounted rate for spotify premium @SpotifyCares @3493",@130768 Hey there! The cavalry's here. Can you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt
64359,,@SpotifyCares is there something wrong the app? I can’t log in as it says my password is invalid but it’s not?,"@130770 Hey Hannah, help's here. Can you send us your account's email address or username via DM? We'll take a look under the hood /AY https://t.co/ldFdZRiNAt"
64361,,Can @116130 do a special tariff for people who work full time and still can't afford £9.99 a month 🤔,"@130771 Hey Lauren! Thanks for sharing your thoughts. We'll make sure to pass this on to the team. In the meantime, you can check offers you can sign up for at https://t.co/pvN7083xtv. Let us know if there's anything else we can help with /KM"
64363,,@116130 When are you going to get music videos?,"@130772 Hey there! We don't have any info to share at the moment, but you can support the idea at https://t.co/iujf4VcrMq to help make it happen. Let us know if we can help with anything else /AC"
64365,,@115888  what is this 😂 #StrangerThings https://t.co/1qAPa8ijve,@130773 Hey Abby! The Stranger Things Mode is an easter egg feature that adds some visual effects to your app. Hope this info helps /GK
64367,,@115888 why have you charged me £14.99 on the 18th of November as I upgraded my subscription and @118101 why have you then charged me £9.99 on the 26th of November for a standard premium spotify account. @118101 SORT OUT A REFUND ASAP!!!!,@130774 Hey Imran. Can you send us a DM with your account's email address or username? We'll take a look behind the scenes /AY https://t.co/ldFdZRiNAt
64369,,@SpotifyCares Thank you very much.,@130775 No worries. Feel free to send a tweet our way if you ever need any help with anything. We'll be... https://t.co/AiEGsVLjXp /MU
64370,,"@SpotifyCares @SpotifyCares Hi there! I mean this whole screen. It always opens by default and promotes these big name artists I absolutely never listen to, as you know from my listening habits. https://t.co/e8sWcYCywg","@130775 Thanks. Currently, the Overview page shows playlists from artists based on your account's country settings. We appreciate your feedback, and we'll make sure it's passed on to the right folks. In the meantime, let us know if we can help with anything else /MU"
64373,,"Hey @115888 @SpotifyCares, I would love to be able to hide the “Browse” page, so I see just my music when I open Spotify, not ads for shitty bands I hate and “funny” texts. I’ll gladly pay double.","@130775 Hi Harri! Help's here. Can you let us know your device, operating system, and app version? It'd be great if you could also send a screenshot of what you're seeing from your end. We'll see what we can suggest /MU"
64376,,when will Yoon Ddan Ddan &amp; Eunha (GFRIEND) - You Look Nice today song available?? @115888 @SpotifyCares #Thepackageost,"@130776 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc. Feel free to send us a tweet if you need anything else 😉 /LS"
64379,,@SpotifyCares I am the owner of a family Spotify account.  There are four of us who live in the same house. Only two can activate....,@130777 That doesn't sound cool. Could you DM all your accounts' email addresses? We'll check backstage /GK https://t.co/ldFdZRiNAt
64381,,@115888 how do you not have a customer service number 😡,"@130777 Hey Mary Ann! We don't have any specific info to share on this, but we can help out here on Twitter. Can you let us know what's happening exactly? /NG"
64384,,@SpotifyCares where can i see my info about my address?,@130778 Thanks for the info. Can you fire over your accounts' email addresses or usernames via DM? We'll take a look backstage /AY https://t.co/ldFdZRiNAt
64386,,@SpotifyCares hellow I need some help with this i cant connect with the facebook app https://t.co/gzAygdZrEV,"@130779 Hey, help's here! Can you DM us your account's email address? We'll take a look backstage /KM https://t.co/ldFdZRiNAt"
64389,,"@SpotifyCares @130780 Hi sir, i have the same inquiry. My consumption will last this December. Thank you.","@130781 Hi there! We'd love to help out. Can you DM us your account's username or email address, along with more details on what's happening? We'll check things backstage /MU https://t.co/ldFdZRiNAt"
64390,,@115888 I used my sim btw,@130780 Hey! We've just sent you a DM. Let's carry on chatting there /JO
64394,,@SpotifyCares So 20 minutes after reinstallation data is synced but all my artists now say '0 songs'.,@130782 That's weird! Can you send your account's username or email address? We'll take a look backstage /PL https://t.co/ldFdZRiNAt
64395,,@SpotifyCares What about my downloaded albums?,@130782 Your downloaded tunes are safe. You'll just have to resync them after you reinstall the app. Keep us posted /PL
64398,,@SpotifyCares I'm having issues syncing my devices. It's often taking hours before changes are synced across from my desktop app to iOS.,"@130782 Hey Mark, help's here! Can you try reinstalling the app on both devices? Just follow the steps here: https://t.co/vNY2SFD0tR. Let us know how it goes /PL"
44340,,@115888 what if im using an international credit card to pay for my subscription,@131000 Hey Samantha! You should be able to subscribe to Premium using your card as long as it meets the following requirements: https://t.co/4TQhJnhAgV. Hope that clears things up /CE
65541,,@SpotifyCares Most of the time it's after an update sometimes it just happens randomly.,@131002 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /CH
65543,,@SpotifyCares Saved playlists,@131002 Hmm. Can you tell us when this started happening? Was it after an app update? /CH
65545,,@115888 why do you make me redownload all my playlists constantly? I don't pay for this frustration,"@131002 Hey there! Help's arrived. Can you tell us if this happens with the songs saved under Your Library, or on all of your tracks saved playlists? /CH"
65989,,@SpotifyCares What does right-click mean on a phone?,"@131097 Thanks for reporting, and sorry for the confusion. You can get the URI of the song via the desktop app. Can you send us the song link instead? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a closer look /DN"
65991,,@SpotifyCares @131098 can you explain why almost all Sinterklaas children's songs on your platform contain racist and/or degrading lyrics? How do I easily find non-offensive songs?,"@131097 Hi, help's here! Were you referring to the Behind the Lyrics feature? Can you also send us the Spotify URI of the songs? Just right-click the track &gt; Share &gt; URI. We'll check them out /DN"
65994,,@SpotifyCares What do you mean by “DM”?,"@131099 Thanks! A DM (or ""direct message"") is where you can send a private message. Also, we'd suggest you delete your other tweet as it contains your private information. Can you send us a DM instead? Keep us posted /MS https://t.co/ldFdZRiNAt"
65998,,@SpotifyCares I received an email from __email__ asking me to subscribe to Spotify and without thinking I added two of my credit card details to the link in the email instead of doing it directly on your website. Please verify it is legitimate.,"@131099 Hey Jorge! Can you DM us your account's username or email address? Also, a screenshot of the email you've received would be super handy. Just make sure to mask your private information if there's any. We'd like to take a closer look /MS https://t.co/ldFdZRiNAt"
66000,,"@117153 Hi, I am trying to join Premium for Family, received an invitation code from my husband, but I keep getting error code 600 after filling out all my information.",@131100 Hey Suzanne! Could you DM us your account's username or email address? We'll check backstage /RE https://t.co/ldFdZRiNAt
66002,,@SpotifyCares But it has so far,"@131101 Not to worry, we'll make sure to let the right team know about this. Thanks for taking the time to reach out – your feedback's been noted 📝 /AC"
66003,,"@SpotifyCares Another glib reply to a basic feature request that's been out there for years.  In the mean time my kids can hear the f, c and n words blaring out on the sonos.  If apple music can do it so can you.  In fact f it, I'm leaving spotify for Apple.","@131101 Sorry to hear you feel that way. We can guarantee you that your thoughts won't fall on deaf ears. If anything else comes up, let us know. We're here for you /AC"
66009,,"@SpotifyCares I'd rather you just said ""we have no intention of doing this"" than the glib ""Yeh we'll look at it"" comments you have been spouting for a year or more","@131101 We appreciate your feedback. As soon as we have updates to share, we'll make sure to keep everybody posted. If there's anything else we can help with, just let us know /NG"
66013,,@SpotifyCares Any news???!,"@131101 Hi Max! We don't have any news on the Explicit Filter yet, but keep an eye on this post for updates: https://t.co/CdI1SY9KZE 👍 /RR"
66015,,"@SpotifyCares but it's been requested for years now, what's the point?",@131101 Our Devs team will check your votes and keep you updated on any news in the link we sent. Tweet us if you need more help /EA
66017,,"@SpotifyCares apparently, you care, so how about it?",@131101 Hi Max! You can help make it happen in the very near future by voting for a similar idea here: https://t.co/CdI1SY9KZE :) /UF
66020,,"@SpotifyCares Hi I was wondering, are there still gift cards sold at Australian stores? I can't find them anywhere anymore.",@131102 Hi Courtney! We've just sent you a bit more info over DM. We'll carry on helping out there /LS
66022,,@SpotifyCares I hear you'll launch in Romania soon ? Did i hear right or no ?,"@131103 Hey there! We don't have any updates on this yet. Don't worry, we'll let the right team know this is something you'd like to see. Let us know if you have other questions /GK"
66024,,@SpotifyCares did you get my tweet re billing?,@131104 Hey there! We're afraid we haven't received any. Do you mind sending it again through DM with your account's username or email address? We'll get to you right away /MS https://t.co/ldFdZRiNAt
66027,,@115888 make my Spotify name Yung Calo pleaseeeeee!!!💔,@131105 Hey there! Could you DM us your account's username or email address? We'll take a look backstage /JO https://t.co/ldFdZRiNAt
66029,,@118266 saya mendapat promo 3 bulan cuma Rp 4990 itu benar ga? Trs kl udh 3 bulan selesai bayarnya kembali ke awal?,"@131106 Hey there! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /GK"
66031,,"@SpotifyCares Thanks for getting back to me, it seems to have sorted itself out, for now. Will get back to you if the issue pops up again!",@131107 Great! We're glad to hear that things are doing okay right now. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 🙂 /LO
66032,,"@117153 Any known issues at the moment with the facebook interface? Can't seem log into the app via facebook at the moment, oh and: this is on the screen in chrome: https://t.co/5RcjmmhnXG","@131107 Hi there! That's odd. Can you DM us your account's username or email address, along with a screenshot of the error message you're getting on the app? We'll check things backstage /MU https://t.co/ldFdZRiNAt"
67652,,Nakakaloko yung spotify ayaw tumanggap ng paymet sa globe,@131447 Hi Keana! We've just sent you a bit more info over DM. We'll carry on helping out there /MA
67658,,"@SpotifyCares Thanks, I didn't know this was a thing!","@131449 Sure thing! If you need us again, you know where to find us. Enjoy your music 🎧 /JN"
67659,,"It’s December tomorrow, do we get our year end Spotify info soon?? @SpotifyCares","@131449 Hey David, thanks for reaching out! We don't have any info to share right now. You can still check up on your listening habits here: https://t.co/LjdRPrBEmF 🙂 /JN"
67663,,@SpotifyCares I've been seeing a blank discovery tab on all the devices I've tried this morning. Gone for three hours now.,"@131450 Hi James! Help's here. Can you DM us your account's username or email address, along with a screenshot of what you're seeing from your end? We'll check things backstage /MU https://t.co/ldFdZRiNAt"
67665,,"@SpotifyCares I cancelled my subscription as it wouldn’t work , when I emailed for help you replied in Spanish i am in UK.... you are still taking my money without permission !! #nothappy","@119768 Hey Rachel, that doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt"
67667,,"@SpotifyCares I think my account has been hacked, someone keeps playing music using Spotiamb 0.2.1 as a device - what do I do to resolve?","@131451 Hey, we’re sorry to hear that. Check out https://t.co/iVpg60w61i for what to do next /JN"
67669,,Help me fam. I already paid for premium acct. For @115888 but its still in free trial?,"@131452 Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt"
67671,,"@115888 hiya, I've been charged for the full £9.99 when I usually get charged as a student and this month it has gone up? can you help me?","@131453 Hey Bethany, help's here! Can you DM us your account's username or email address? We'll take a look under the hood /RS https://t.co/ldFdZRiNAt"
67673,,@SpotifyCares Seems to have done the trick. Thanks for the quick replies.,@131454 Great! Glad to hear it's now working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /PL
67675,,@SpotifyCares Tried this. Couldn't find the com.Spotify file anywhere on my phone. Reinstalled  and now it just won't open at all. https://t.co/U2KYQuBoeg,@131454 Hmm. Does restarting your device help at all? Can you try clearing your cache? Keep us posted /PL
67677,,"@SpotifyCares Samsung S6
Android 7.0
Spotify version 8.4.28.875",@131454 Thanks for the info. Can you try the steps here for us: https://t.co/PDA2aKzC6Q? They should help with this. Let us know how it goes /JI
67679,,"@SpotifyCares Tracks constantly skipping, jumping. Doesn't matter whether I'm on 4G, WiFi, whether tracks are downloaded or streamed. About a month now.","@131454 That doesn't sound right. Could you let us know what device, operating system, and version of Spotify you're using? /JT"
67681,,"Hi @115888, 
I was just wondering why your service has turned into absolute dogshit in the last month?",@131454 Hey there! That doesn't sound cool. Could you tell us more about what's happening? We'll do our best to help out /JT
67683,,@SpotifyCares I sent you guys a dm.  I seriously need cflarification in here,"@131455 Hi, help's arrived! We've just sent you a bit more info over DM. We'll carry on helping out there /LS"
67728,,"why cant I invite my family to my spotify family? everytime they accept my invitation and try to put their details ""ooops something went wrong"" always pops out when confirming. can you make it more specific? why make invitations so complicated now??? @SpotifyCares.",@131456 Hey there! That doesn't sound cool. Could you DM all your accounts' email addresses? We'll check backstage /GK https://t.co/ldFdZRiNAt
67730,,my apple music is expiring on the day when em is releasing his album. i hope spotify releases the album as fast as apple music. pls. @SpotifyCares,@131457 We’ll have it available to you as soon as it’s available to us! https://t.co/1dgftcFtzc /PL
70680,,"@SpotifyCares Well, thanks. Guess that's the best I can expect. Have a good day!","@131854 https://t.co/qAh6tkevrD! Give us a shout if you need us again, and we'll come running 🏃 /MA"
70681,,"@SpotifyCares I know, I'm a long time user... And it's breaking more every day. Please start supporting it, that's what I'm asking. Or just release an update now and then.","@131854 We hear you loud and clear! We can’t make any promises, but we’ll pass your feedback on to the right folks 🙂 /MA"
70684,,"@SpotifyCares I'll gladly translate it: @115888, please start developing for Linux again...","@131854 We don't offer official support for the version of the app for Linux, but here's how to install it: https://t.co/eXsWnXSQiQ /MA"
70686,,@115888 Snälla börja utveckla för linux igen...,"@131854 Hey Ludvig! We can help out in English via Twitter, but we also have Swedish support via email at https://t.co/ZgU70TbP8M /MA"
70688,,"@115888 Hi Spotify. I wld like to subscribe for the premium offer as im currently carrying FREE status for the subscription. I've tried to purchase through debit card and fill in the form accordingly. However, it keeps on showing failure/ error. How can I fix this?","@131855 Hey, help's here. Can you fire over your account's email address or username via DM? We'll take a look under the hood /AY https://t.co/ldFdZRiNAt"
70694,,"@SpotifyCares hello - iphone7, ios 11.0.3, spotify 8.4.28.1104, 

it is exactly the same issue raised on your help desk by someone else here - https://t.co/fpjMnrEIMN",@131856 We understand. Are you getting any error messages when it happens? Does logging out &gt; restarting the device &gt; logging back in help? /PL
70696,,"Why the heck does my @115888 now play me 20 seconds of a song I choose and then randomly put me on a random, shitty playlist? https://t.co/gOQ9r7fLfQ","@131856 Thanks for letting us know. Does this happen on WiFi, 3/4G, or both? Also, are you experiencing the same when using another device? /KM"
70699,,@SpotifyCares Thanks! Also adding some kind of store for merch so y'all can make a cut? Idk,"@131857 No worries! About merch, our friends in Artist Support are the right folks to help with this. You can get in touch with them here: https://t.co/41wf7ozbVm. Hope this helps /MU"
70700,,"@125633 @115888 @SpotifyCares allow us to purchase a download to the music in your catalogue. This will help you ""make a profit""","@131857 Hi there! Thanks for the feedback. We'll make sure it's passed on to the right folks. In the meantime, let us know if we can help with anything else /MU"
70703,,"@SpotifyCares Yes, it works, thank you!","@131858 Awesome, that's great to hear! Enjoy your tunes, and if you ever need us - just shout https://t.co/AUc7DGJpgF 🎶 /J"
70704,,So I cannot listen to #Spotify unless I install the app on my computer .. or what?,"@131858 Hey Deborah, head to https://t.co/ff6sKjNd4w using Google Chrome. You should be able to listen to your tunes that way! Let us know if you need help 🙂 /J"
70707,,@SpotifyCares i have only Chrome... others are not allowed at office T_T,"@131859 We understand. Could you try if the same thing still happens even when using a different account? You can log in to our test account by entering the username ""css_test_1"" and password ""gU4edr6daKuT"". Keep us posted /DN"
70711,,what the fuq with your web player ? @121907 @115888 #spotifyth it keeps getting crashed all the freaking time !,"@131859 Hey, that's not cool! When did this start to happen? Can you also let us know the internet browser you're using? /LO"
70713,,@125633 Hello - I recently deleted my personal Facebook page (which is how I used to log in). How do I update my new password?,"@131860 Hey Kevin! For this issue, you'll need to reach the team directly here: https://t.co/41wf7ozbVm /I"
